"id","earnings","occ","ability","age","region","female","education","exp"
7817,4562.75,37,69,43,1,0,9,28
7818,3805.5,45,22,45,4,0,3,35
7819,1848.25,5,39,48,3,0,4,41
7820,2133.25,7,24,39,1,0,3,29
7821,3504.7,6,78,39,2,1,10,23
7822,3161.2,22,28,42,2,1,3,38
7823,3704.45,35,38,45,3,1,6,35
7824,4608.5,38,59,40,2,0,10,27
7825,2206.45,3,48,45,3,1,8,31
7826,4605.5,31,68,41,4,0,11,29
7827,3470.75,33,55,30,1,0,9,16
7828,3333.95,17,78,44,1,1,11,30
7829,4681,30,70,47,2,0,11,32
7830,4149.2,34,61,37,4,1,8,28
7831,4443.5,16,93,48,2,0,16,31
7832,2190.95,1,29,37,1,1,3,32
7833,3569,30,35,32,4,0,5,22
7834,4332.45,43,34,33,1,1,6,23
7835,2950.2,21,29,30,4,1,4,24
7836,3764.5,31,58,31,4,0,5,25
7837,4604.7,28,85,34,4,1,10,19
7838,3252.95,15,56,35,3,1,6,26
7839,1717.95,2,28,44,3,1,3,34
7840,2123,4,58,31,2,0,9,18
7841,2350.2,7,44,39,2,1,7,26
7842,2557.25,16,24,36,3,0,2,33
7843,3373.75,13,62,44,3,0,6,32
7844,4298.7,20,73,49,4,1,12,31
7845,4157.25,35,37,35,1,0,5,27
7846,3615,24,28,35,4,0,4,30
7847,4941.2,39,98,38,2,1,10,26
7848,3656.75,23,87,48,1,0,11,36
7849,2508.95,12,40,47,1,1,6,40
7850,4197.95,41,57,38,1,1,8,24
7851,2548.95,4,78,30,3,1,13,16
7852,3063.25,24,20,48,1,0,2,39
7853,2087.7,9,28,34,2,1,3,25
7854,2901.7,28,30,35,4,1,4,29
7855,2883.95,6,45,49,1,1,5,42
7856,3296.2,24,54,36,4,1,7,22
7857,3537.25,17,99,37,1,0,14,17
7858,3947.7,33,67,48,2,1,9,37
7859,2981.2,9,72,32,4,1,12,16
7860,4063.2,49,23,48,2,1,3,38
7861,4752.45,35,71,31,1,1,12,13
7862,4863.25,48,77,46,3,0,10,33
7863,4336.95,31,62,48,1,1,9,36
7864,2972.2,4,74,36,2,1,9,20
7865,4041,33,33,47,2,0,4,36
7866,4685,33,78,42,4,0,8,28
7867,3190.5,2,82,45,4,0,9,35
7868,3883.2,31,58,33,4,1,7,20
7869,4005,23,52,43,4,0,6,30
7870,2196.5,2,50,32,4,0,8,23
7871,2479,3,64,44,4,0,9,30
7872,2055.25,2,36,47,3,0,5,37
7873,2371.7,4,39,38,4,1,4,31
7874,5743.7,43,94,42,2,1,13,27
7875,4222.95,27,61,38,3,1,8,24
7876,5681.25,44,99,34,1,0,12,17
7877,3535.7,23,83,34,2,1,13,17
7878,4162.2,27,61,46,4,1,6,34
7879,5895,49,85,47,2,0,11,30
7880,4621,33,71,33,4,0,7,24
7881,3992.45,47,23,33,3,1,3,29
7882,4280.2,41,24,48,4,1,3,40
7883,3265.95,13,78,48,1,1,9,34
7884,4090.25,35,63,36,3,0,9,21
7885,2262.75,8,54,35,3,0,6,26
7886,3399.25,14,54,46,1,0,8,31
7887,3681.45,13,95,48,1,1,14,33
7888,4125,21,84,32,2,0,10,20
7889,4082.75,48,31,36,1,0,4,28
7890,3598.75,26,26,39,3,0,4,30
7891,4126.2,36,80,35,4,1,12,20
7892,2990,9,98,33,2,0,16,16
7893,4400.5,37,93,42,2,0,11,29
7894,3997.5,36,20,47,4,0,2,39
7895,4382,26,78,38,4,0,11,26
7896,3260.5,9,60,45,4,0,7,31
7897,2728.75,21,37,39,3,0,4,30
7898,3869.75,19,82,30,1,0,14,12
7899,5015.5,43,80,38,4,0,11,25
7900,2476.2,9,32,45,4,1,3,36
7901,5003.95,48,53,44,1,1,7,30
7902,2824.45,4,96,33,3,1,13,15
7903,4325.25,38,63,44,3,0,10,33
7904,3139.5,10,76,34,4,0,8,21
7905,2411.5,13,44,43,4,0,5,37
7906,3924.45,32,57,39,3,1,9,23
7907,2207.2,12,24,42,4,1,3,32
7908,3104,12,94,33,4,0,15,12
7909,3808.45,36,25,45,3,1,4,39
7910,4041.45,35,48,43,1,1,7,29
7911,4420.2,35,75,42,4,1,10,26
7912,4757.5,43,89,40,4,0,13,21
7913,2925.95,15,20,40,1,1,2,32
7914,5262,40,92,45,4,0,16,22
7915,2333.75,3,51,37,3,0,6,26
7916,2728.25,15,47,46,1,0,4,35
7917,5044,42,73,40,2,0,9,28
7918,4267.5,45,55,43,4,0,5,33
7919,4569.95,40,67,49,3,1,11,32
7920,2620,7,67,33,2,0,7,20
7921,5187.45,46,97,37,1,1,12,23
7922,2500,11,33,36,2,0,4,26
7923,2239.75,13,30,37,1,0,3,28
7924,4536.2,39,78,45,2,1,10,32
7925,3844.45,27,77,36,1,1,12,21
7926,2603.75,17,42,45,1,0,6,36
7927,4281.25,32,91,38,1,0,16,17
7928,4355.95,32,46,39,1,1,7,28
7929,4337.2,26,73,44,2,1,8,30
7930,3239.75,21,47,49,3,0,7,36
7931,5179.45,51,69,47,3,1,7,39
7932,4481.5,33,87,33,4,0,12,17
7933,3940.95,36,65,30,1,1,9,18
7934,4772.95,50,48,31,3,1,5,22
7935,2689,7,70,35,2,0,12,20
7936,2843.2,9,83,31,4,1,14,10
7937,4565.45,27,94,36,3,1,12,19
7938,4278.7,33,49,44,4,1,5,33
7939,2819.7,3,92,31,2,1,13,13
7940,2235.5,5,62,39,4,0,7,29
7941,4626.7,29,78,43,4,1,8,29
7942,3513.25,14,58,48,1,0,7,39
7943,3107.75,27,45,36,1,0,7,22
7944,4541.95,42,38,38,3,1,6,28
7945,4811,37,97,40,2,0,16,18
7946,3792.75,20,64,44,1,0,6,36
7947,3995.5,32,57,42,4,0,8,31
7948,3599.25,40,35,30,3,0,4,23
7949,2341.75,8,66,31,1,0,10,16
7950,4809.25,46,75,39,1,0,12,23
7951,2757.25,25,25,30,3,0,2,25
7952,4851.95,25,95,42,1,1,16,20
7953,2360.45,4,87,30,1,1,10,17
7954,2952.45,11,72,49,3,1,11,37
7955,3395.95,28,37,33,1,1,6,26
7956,3357.95,10,99,31,3,1,16,14
7957,3641.25,31,44,43,3,0,7,35
7958,4191,36,61,33,4,0,8,22
7959,4253.25,32,74,34,3,0,12,19
7960,3272.25,30,20,34,3,0,3,27
7961,4638.2,49,50,45,4,1,8,36
7962,4390.25,37,48,40,3,0,5,29
7963,5071.2,45,61,40,4,1,9,28
7964,3885.2,29,41,30,2,1,4,20
7965,4136.25,29,50,43,1,0,5,37
7966,3331,24,29,49,4,0,4,42
7967,2236.25,11,27,30,1,0,4,25
7968,2586.5,3,52,43,4,0,6,35
7969,2436.95,4,42,36,1,1,7,24
7970,2279.95,19,22,31,1,1,2,26
7971,3871.25,26,48,44,3,0,8,31
7972,3489.45,10,87,41,1,1,13,27
7973,4595.2,34,90,38,4,1,16,16
7974,5114.95,41,97,30,1,1,9,20
7975,4733.5,46,65,41,4,0,11,29
7976,3804.25,32,36,38,3,0,5,31
7977,2156.45,1,23,42,1,1,3,35
7978,4434.95,45,42,37,1,1,5,28
7979,2838.5,6,68,35,4,0,8,21
7980,4471.25,30,92,31,1,0,15,9
7981,3453.5,12,99,30,2,0,10,13
7982,2858.45,16,41,30,1,1,6,19
7983,4568.7,47,59,45,4,1,10,31
7984,2943.2,7,94,35,4,1,16,16
7985,4162.25,25,73,36,1,0,9,21
7986,4975.95,34,93,34,3,1,9,22
7987,2588,4,73,42,2,0,9,26
7988,2667.45,6,61,43,1,1,7,35
7989,4817.75,32,99,48,1,0,17,30
7990,2280.45,2,74,42,3,1,9,31
7991,4862.95,46,63,45,1,1,10,30
7992,2139.2,6,44,31,2,1,6,24
7993,2629.75,20,36,44,3,0,4,36
7994,4037,31,67,46,4,0,8,34
7995,4177.45,21,78,42,3,1,9,31
7996,4625.45,40,72,39,1,1,7,29
7997,4851.25,43,89,34,1,0,11,21
7998,3435.75,16,61,36,3,0,8,22
7999,3549.7,29,36,43,2,1,5,31
8000,3155.7,11,43,41,2,1,6,31
8001,3629.95,15,68,32,1,1,11,14
8002,4038.5,45,30,39,4,0,4,29
8003,4624.7,44,78,47,2,1,8,37
8004,4211.75,38,20,48,1,0,2,40
8005,4620.75,42,62,45,1,0,8,36
8006,3179.45,15,51,41,1,1,8,31
8007,2473,9,29,48,4,0,4,42
8008,4201.25,26,62,48,1,0,8,35
8009,3581,15,61,34,4,0,6,26
8010,4081.95,37,32,44,1,1,5,34
8011,4685.45,38,97,36,1,1,12,17
8012,4317.95,44,54,34,1,1,6,22
8013,4013.7,36,45,43,2,1,7,29
8014,4153,18,96,33,2,0,10,16
8015,4345.45,25,80,42,3,1,11,27
8016,5355.5,45,89,33,2,0,9,17
8017,3470.5,26,40,32,2,0,4,25
8018,2352.75,3,65,43,1,0,11,30
8019,3937.5,16,84,48,2,0,12,33
8020,2949.45,27,24,36,3,1,2,31
8021,3056.95,19,48,44,1,1,5,34
8022,4057.2,38,57,46,4,1,9,34
8023,3067.25,15,86,30,1,0,12,17
8024,5228.25,42,99,45,3,0,16,27
8025,2714.7,19,40,31,2,1,7,23
8026,2370.25,1,34,49,1,0,3,39
8027,3781.75,37,21,38,1,0,2,32
8028,4903.5,37,56,49,4,0,7,35
8029,1551.25,3,27,31,3,0,4,21
8030,2748.5,8,21,47,4,0,3,39
8031,2929.75,8,32,46,1,0,5,36
8032,3246.75,15,57,31,1,0,7,18
8033,2640.75,6,75,45,1,0,8,30
8034,3031.45,19,59,41,3,1,10,29
8035,2236.5,11,39,35,4,0,4,29
8036,2193.95,2,40,49,3,1,6,38
8037,4191.5,33,53,34,4,0,6,23
8038,2578.75,3,54,48,1,0,9,38
8039,4339.5,44,43,48,4,0,4,37
8040,4251.25,28,90,42,1,0,14,21
8041,4470,28,73,35,4,0,9,24
8042,3333.7,17,60,40,4,1,10,25
8043,4829.75,48,43,47,3,0,7,38
8044,5011.45,44,85,41,3,1,9,29
8045,3185.5,10,78,31,4,0,9,19
8046,3543.7,9,89,30,2,1,10,17
8047,3223.95,14,72,35,3,1,8,24
8048,3471.75,17,40,42,1,0,6,32
8049,4976.45,49,32,45,1,1,3,37
8050,2771.75,3,82,32,1,0,14,12
8051,2480.75,3,61,38,3,0,10,24
8052,3688.25,48,20,35,3,0,2,31
8053,2998.5,13,39,41,2,0,6,33
8054,2910.5,19,30,42,4,0,5,31
8055,4254,29,70,36,2,0,11,24
8056,4044.5,46,44,31,2,0,5,23
8057,3109.75,2,64,44,3,0,11,28
8058,2929.75,3,89,49,3,0,9,38
8059,4318.5,32,63,32,4,0,10,19
8060,3615.7,18,93,36,2,1,14,17
8061,2266.45,13,27,43,1,1,3,37
8062,5256.5,51,87,44,4,0,8,31
8063,2151.5,2,26,43,2,0,3,39
8064,5334.5,51,50,49,2,0,7,41
8065,3710.25,39,25,38,3,0,2,31
8066,5330.25,47,97,31,3,0,14,11
8067,4124.2,41,53,42,4,1,9,28
8068,4459.75,35,87,45,1,0,12,32
8069,3874.95,31,74,38,1,1,13,22
8070,2669.2,16,47,47,4,1,5,38
8071,1872.45,6,28,30,3,1,4,19
8072,3143.5,16,40,30,2,0,5,23
8073,4691.25,38,62,36,3,0,10,23
8074,2005.2,11,20,39,2,1,2,32
8075,4226.95,39,80,34,1,1,9,18
8076,2118.75,8,34,49,1,0,4,42
8077,4771.45,34,66,40,1,1,9,27
8078,3848.25,27,77,47,1,0,10,31
8079,4247.25,43,48,35,3,0,7,27
8080,2406.75,16,29,39,1,0,3,32
8081,3605.25,22,99,36,3,0,10,21
8082,3234.45,6,88,49,3,1,15,31
8083,3190.5,25,38,36,2,0,4,29
8084,4104.25,29,48,34,3,0,8,23
8085,3490.25,39,23,32,1,0,2,29
8086,3948.5,21,84,32,4,0,11,19
8087,3083.95,33,25,35,3,1,4,26
8088,2720.2,6,42,30,4,1,6,18
8089,3279.5,8,73,45,4,0,10,29
8090,4379.2,45,57,34,2,1,8,20
8091,3264.2,29,50,35,4,1,6,22
8092,3109.7,34,21,49,4,1,2,43
8093,5466.45,44,95,30,1,1,12,13
8094,3719.7,23,94,32,2,1,11,19
8095,4071.95,15,93,44,3,1,13,26
8096,2819.25,22,32,37,3,0,5,25
8097,4343.95,49,39,41,1,1,5,34
8098,3933.5,35,55,42,2,0,6,31
8099,4223.2,45,23,38,2,1,3,28
8100,2855.45,4,68,30,3,1,10,15
8101,4541.7,33,66,39,2,1,10,23
8102,3257.45,18,56,35,3,1,8,25
8103,3643.25,19,88,30,1,0,11,17
8104,4971.7,31,88,42,4,1,14,23
8105,4368,37,46,48,4,0,7,40
8106,2842.25,10,60,36,3,0,9,25
8107,3442.5,37,26,42,2,0,3,37
8108,4646.95,36,79,34,3,1,9,22
8109,4299.2,43,59,47,4,1,8,36
8110,5092,49,51,38,2,0,6,28
8111,4812.7,39,75,48,2,1,12,35
8112,2717.45,5,84,38,1,1,8,27
8113,2915.5,23,27,49,2,0,3,39
8114,4562.75,47,23,43,1,0,3,38
8115,3527.95,28,52,33,1,1,8,22
8116,3909.75,25,65,39,3,0,9,24
8117,2192.45,2,71,39,1,1,7,31
8118,3965.95,20,82,33,3,1,11,18
8119,3303.7,11,73,42,2,1,10,31
8120,2573.95,8,67,48,3,1,7,38
8121,3394.95,11,78,47,1,1,13,30
8122,3649.75,20,39,39,1,0,6,26
8123,2561.75,7,49,44,3,0,5,38
8124,1637.25,4,33,33,3,0,3,29
8125,4887,34,98,41,4,0,10,30
8126,3549.7,41,26,39,2,1,3,35
8127,4048.5,33,71,36,2,0,10,23
8128,3158.5,5,90,38,4,0,14,21
8129,3514.75,18,84,33,1,0,8,18
8130,1522.75,2,20,46,1,0,2,38
8131,3283.5,10,60,42,4,0,8,33
8132,3559.95,30,39,34,1,1,6,22
8133,3888.7,43,27,35,4,1,3,29
8134,2739.7,12,47,32,2,1,6,21
8135,3527,25,52,30,2,0,8,18
8136,5259.7,41,98,36,4,1,12,17
8137,3184.7,13,43,33,4,1,6,21
8138,3796.75,17,64,45,3,0,10,28
8139,3969.5,34,56,39,2,0,7,25
8140,3746.5,28,43,41,2,0,4,33
8141,3554.95,16,61,45,3,1,9,32
8142,4091.2,27,62,32,4,1,10,16
8143,4188,28,59,43,2,0,8,30
8144,3330.5,25,60,45,4,0,9,35
8145,2088.25,3,32,38,1,0,3,31
8146,2887.25,2,87,45,1,0,9,35
8147,3428.7,22,74,31,2,1,11,17
8148,4322,35,89,30,4,0,13,16
8149,5039.7,30,92,44,4,1,14,25
8150,4293.45,31,89,40,1,1,9,29
8151,4821.45,36,72,35,1,1,11,21
8152,4804.5,36,84,49,2,0,9,35
8153,3508.95,36,24,31,3,1,3,26
8154,4957.5,39,75,41,2,0,12,25
8155,4798.95,51,74,30,1,1,7,16
8156,2936.75,22,33,46,3,0,3,36
8157,1720.25,6,26,32,3,0,3,25
8158,4172.2,37,38,36,2,1,6,24
8159,4533.45,33,81,43,1,1,12,25
8160,5000.7,35,88,41,4,1,13,23
8161,3647.25,23,48,41,1,0,5,31
8162,2443.45,8,26,43,3,1,4,33
8163,4247.95,38,37,36,1,1,4,28
8164,4175,34,45,45,2,0,7,34
8165,4548.7,39,51,48,2,1,5,37
8166,4876.75,41,64,35,1,0,6,22
8167,2966.95,8,98,30,1,1,13,12
8168,3278.25,30,33,38,3,0,5,27
8169,5024.5,38,97,40,4,0,12,23
8170,2509.25,8,51,49,3,0,9,33
8171,1921.25,3,28,30,1,0,3,23
8172,2831,11,51,33,2,0,6,22
8173,3683.75,22,80,30,3,0,11,16
8174,4819.7,28,99,41,4,1,17,21
8175,3867.5,17,93,48,2,0,10,35
8176,5804.95,51,98,37,1,1,14,20
8177,4390.95,28,90,45,1,1,13,28
8178,4466,34,60,39,2,0,6,26
8179,4881.5,42,50,48,2,0,5,37
8180,4380.7,30,79,42,2,1,13,23
8181,2224.95,11,43,33,1,1,4,26
8182,1843.45,3,37,43,3,1,5,35
8183,4002.5,22,58,43,2,0,9,31
8184,3948.5,17,82,42,2,0,13,27
8185,1796.2,8,22,48,4,1,2,44
8186,3388.5,38,21,33,4,0,3,27
8187,4939.25,39,87,47,1,0,8,37
8188,4041.45,35,32,33,3,1,5,27
8189,4364.5,44,31,42,4,0,4,35
8190,4759.25,43,40,49,3,0,4,39
8191,4456.2,45,52,40,4,1,9,30
8192,4418.7,37,56,41,2,1,9,27
8193,1660.7,1,27,30,2,1,2,25
8194,1980,2,32,37,2,0,3,28
8195,3925.45,29,87,30,3,1,9,19
8196,2526.5,16,30,38,2,0,4,29
8197,4885,44,47,40,2,0,6,30
8198,4518.25,27,70,49,1,0,9,39
8199,4020.75,24,64,31,1,0,10,20
8200,3722.2,20,87,32,4,1,10,18
8201,3927.95,33,34,41,3,1,5,30
8202,2829.5,11,56,42,4,0,8,33
8203,4767.75,33,83,44,1,0,13,28
8204,3569.25,39,40,30,3,0,5,23
8205,2589.95,5,39,39,3,1,5,32
8206,4478.75,50,29,41,1,0,4,30
8207,3045.25,19,59,36,1,0,10,21
8208,4356.95,39,92,34,3,1,9,24
8209,3129.2,23,58,46,2,1,6,34
8210,3003.75,11,42,42,3,0,4,36
8211,2298.25,16,25,41,1,0,2,33
8212,4110.5,47,37,37,4,0,5,27
8213,3271.25,3,77,48,3,0,13,29
8214,4302.95,26,72,44,3,1,9,30
8215,2892.25,16,61,48,3,0,6,35
8216,4020.45,32,85,31,3,1,9,15
8217,3632.45,31,67,35,3,1,7,27
8218,4126.2,32,87,42,2,1,13,28
8219,2779.75,16,47,48,3,0,6,38
8220,3933.95,28,81,39,1,1,14,24
8221,3182.7,9,73,31,2,1,9,19
8222,4548.95,34,59,44,3,1,9,28
8223,2723,21,36,38,4,0,3,28
8224,3950,50,28,34,4,0,3,26
8225,4552.75,25,95,31,3,0,12,18
8226,6037.2,51,86,42,2,1,13,22
8227,5603.5,46,89,49,4,0,13,33
8228,2926.25,8,52,45,3,0,5,35
8229,3134.25,14,99,32,3,0,12,13
8230,4175.25,13,94,40,3,0,15,23
8231,3510.45,29,27,42,1,1,3,37
8232,3757.7,23,59,47,2,1,9,37
8233,5021.7,45,48,37,2,1,8,25
8234,4386,43,34,48,4,0,4,38
8235,2535,3,61,45,2,0,8,34
8236,3364.5,10,63,45,4,0,6,37
8237,5454.25,47,97,46,1,0,11,33
8238,4763,42,75,34,4,0,11,16
8239,3365.7,32,35,40,2,1,4,31
8240,4103.95,36,39,41,3,1,6,34
8241,2889.75,18,25,37,3,0,2,32
8242,3093.75,16,84,33,1,0,10,20
8243,2944.2,3,64,40,4,1,11,24
8244,3064.7,20,47,34,2,1,7,25
8245,3835.25,27,30,40,1,0,4,29
8246,3859,28,47,43,2,0,5,36
8247,2630.75,6,68,35,1,0,11,20
8248,4133.75,42,56,49,3,0,6,42
8249,4342,38,59,31,2,0,10,16
8250,3915.5,32,54,40,4,0,6,31
8251,1857,4,37,46,4,0,5,38
8252,4134.2,22,70,41,4,1,12,28
8253,4779.7,28,82,49,2,1,13,31
8254,3594.7,33,47,38,2,1,6,29
8255,1855.2,2,28,36,2,1,3,28
8256,3918.5,23,73,43,2,0,8,29
8257,3407.7,21,76,34,4,1,9,19
8258,4152,35,64,35,2,0,10,22
8259,5087.75,38,95,34,1,0,12,20
8260,2079.7,5,42,30,2,1,6,19
8261,4739.2,49,42,30,2,1,6,18
8262,4210,33,62,31,2,0,6,18
8263,5024.45,40,69,37,3,1,11,25
8264,3590,18,97,42,2,0,15,20
8265,4609.25,51,70,31,1,0,10,15
8266,2668.75,6,64,30,3,0,10,14
8267,2644.25,7,64,44,3,0,10,27
8268,4101.7,29,79,46,4,1,10,31
8269,3139.75,5,94,36,3,0,14,20
8270,3880.7,25,48,36,2,1,5,25
8271,2053.25,7,27,43,3,0,4,33
8272,2150.7,7,25,47,2,1,2,41
8273,4762.45,48,64,45,1,1,9,33
8274,3415.25,23,20,45,3,0,2,41
8275,4494.45,46,34,38,3,1,4,31
8276,3542.7,25,26,34,4,1,4,25
8277,4050.25,28,68,30,3,0,8,19
8278,3856.95,29,46,42,1,1,7,32
8279,4182.25,36,37,46,3,0,5,39
8280,2575.25,9,68,31,3,0,7,23
8281,3338.2,24,22,49,2,1,2,42
8282,2761.75,18,37,40,1,0,5,32
8283,5095.95,49,43,41,1,1,5,30
8284,3905.45,14,74,47,3,1,11,35
8285,3389.7,23,77,33,4,1,7,19
8286,4345.45,41,22,38,1,1,3,29
8287,3746,42,27,33,4,0,4,26
8288,3237.75,11,72,32,3,0,7,20
8289,2814,8,55,36,2,0,5,30
8290,4263,43,21,34,2,0,3,30
8291,3501.25,14,78,40,1,0,13,25
8292,5301.45,39,94,36,3,1,10,23
8293,3533.45,22,39,44,3,1,4,37
8294,5545.25,48,87,41,1,0,12,25
8295,2352.95,17,28,47,3,1,2,42
8296,3816.2,18,82,44,2,1,8,34
8297,5564.75,44,88,48,3,0,9,32
8298,5251.45,39,98,32,1,1,17,13
8299,3148.45,14,65,48,3,1,8,39
8300,4300.25,38,57,34,1,0,6,21
8301,3492,9,87,33,2,0,14,18
8302,3761,14,78,42,2,0,9,30
8303,3798.25,30,77,36,1,0,13,19
8304,4499.25,48,62,33,3,0,7,21
8305,3518.75,24,43,31,1,0,7,18
8306,3307.2,30,22,37,2,1,3,32
8307,5062.25,42,74,33,3,0,9,17
8308,3767.7,36,50,37,2,1,6,25
8309,4895.5,46,56,39,4,0,9,27
8310,4444,30,69,48,2,0,9,38
8311,3993,23,87,38,2,0,12,24
8312,5129.7,40,83,38,2,1,10,23
8313,4536.7,33,61,34,2,1,10,19
8314,3569.95,6,89,43,3,1,10,30
8315,2536.25,16,41,42,1,0,6,35
8316,2385.7,2,54,49,2,1,7,41
8317,3655.75,22,49,47,3,0,6,34
8318,5101.75,43,53,47,1,0,8,38
8319,3158.7,3,77,49,4,1,9,33
8320,4828.5,38,89,32,4,0,12,15
8321,3697,34,47,34,4,0,6,24
8322,3450.5,13,56,33,4,0,9,17
8323,4796,40,64,33,4,0,10,20
8324,3857.95,31,47,39,3,1,7,30
8325,2730.95,15,44,34,1,1,5,22
8326,4879,36,97,33,2,0,9,18
8327,2741.95,12,24,42,3,1,2,34
8328,2219.75,6,48,41,3,0,5,32
8329,5170.7,44,94,49,2,1,10,37
8330,4120.75,33,73,47,3,0,11,34
8331,5036.45,47,62,30,1,1,6,19
8332,3006.45,23,28,39,1,1,4,29
8333,4797.45,41,59,33,1,1,6,25
8334,4090.95,39,57,36,1,1,6,28
8335,2033.95,5,22,39,3,1,2,30
8336,3785.7,40,40,36,4,1,4,31
8337,4484.2,24,95,30,4,1,9,20
8338,4673.5,45,90,37,2,0,9,27
8339,2254.5,3,42,42,4,0,5,35
8340,2132.95,3,72,31,1,1,7,20
8341,1919.2,8,32,47,4,1,4,42
8342,2974.25,11,63,46,3,0,10,31
8343,4671.25,49,48,45,3,0,6,37
8344,4232.25,36,50,46,1,0,8,33
8345,3040,7,64,46,2,0,11,28
8346,3486.7,7,92,38,2,1,14,19
8347,3050.2,14,39,39,4,1,5,32
8348,3933.45,41,27,33,3,1,2,25
8349,4136.95,20,93,43,3,1,11,30
8350,4260,33,63,37,4,0,6,30
8351,3889,46,24,47,2,0,2,40
8352,2505.75,5,36,37,3,0,5,30
8353,3929.5,17,71,47,2,0,12,33
8354,4689.7,50,41,32,4,1,4,23
8355,4121.5,44,44,33,4,0,4,25
8356,3187.95,15,44,42,1,1,6,30
8357,3696.2,30,49,48,2,1,5,38
8358,4152.45,36,63,37,1,1,10,21
8359,3005.95,12,71,37,1,1,11,20
8360,2629.7,10,35,45,2,1,5,35
8361,3110.95,4,70,31,3,1,11,14
8362,4545.75,44,69,31,1,0,12,12
8363,3952.25,17,89,31,3,0,9,15
8364,4525.5,27,89,46,4,0,10,31
8365,3815.45,37,21,33,3,1,2,29
8366,3446,12,84,49,2,0,9,34
8367,3381,28,32,44,2,0,5,36
8368,3359,17,85,41,4,0,10,30
8369,2747,21,31,42,4,0,3,38
8370,4867.75,49,88,30,1,0,15,10
8371,3987.75,38,53,47,1,0,6,38
8372,3272.75,20,44,46,3,0,4,40
8373,4565,36,64,33,2,0,9,22
8374,2022.45,2,58,35,1,1,10,19
8375,3976.75,27,58,35,3,0,9,24
8376,3436.45,17,45,36,1,1,6,27
8377,2831.7,13,33,39,4,1,4,29
8378,3627,8,76,45,2,0,12,28
8379,2232,5,65,36,4,0,7,26
8380,4309.95,45,34,30,1,1,4,22
8381,3158.25,6,97,34,1,0,16,15
8382,4651.7,39,46,33,4,1,6,25
8383,4610.45,38,60,43,1,1,8,33
8384,2680.95,3,80,47,3,1,14,32
8385,3274.7,8,77,39,2,1,9,29
8386,5570.75,42,84,49,3,0,12,30
8387,3891.95,22,94,34,1,1,16,12
8388,3937,42,22,49,2,0,3,44
8389,3605.45,35,20,44,3,1,2,35
8390,4190,35,37,32,4,0,5,24
8391,3231.45,17,89,39,3,1,9,29
8392,5434.2,45,95,44,4,1,10,28
8393,4666.2,30,70,48,4,1,11,32
8394,4139,46,30,42,4,0,5,30
8395,4128.95,45,20,35,3,1,2,26
8396,3715.95,23,75,36,3,1,9,26
8397,3379.25,18,78,30,3,0,8,15
8398,4381.95,28,73,31,3,1,9,16
8399,4666.45,31,76,44,1,1,12,27
8400,3486.2,8,93,48,4,1,15,32
8401,3021.95,11,48,35,1,1,5,28
8402,2517.7,17,22,46,2,1,3,41
8403,3217.45,19,79,33,1,1,11,15
8404,5390.5,41,87,36,4,0,14,17
8405,5257.7,47,77,40,4,1,9,29
8406,4287.2,35,33,35,4,1,5,24
8407,2217.75,5,70,30,3,0,9,14
8408,2607.7,14,35,36,4,1,3,27
8409,4443.45,37,80,36,3,1,11,19
8410,3955.7,25,59,34,2,1,8,23
8411,3028.45,4,95,33,1,1,14,15
8412,4641,45,25,45,4,0,3,38
8413,4365.5,50,25,39,2,0,3,29
8414,4786.75,46,40,33,1,0,5,24
8415,2971.25,21,54,37,1,0,7,27
8416,4547.2,31,56,49,2,1,8,38
8417,4670,46,53,32,2,0,7,24
8418,2818.75,25,26,39,3,0,3,32
8419,4388.45,46,57,43,1,1,5,37
8420,3193.25,24,58,32,3,0,6,19
8421,3869.7,34,49,42,2,1,7,33
8422,5461,51,87,48,2,0,10,36
8423,3744.7,5,90,46,2,1,15,29
8424,4080.95,45,25,48,1,1,3,42
8425,3842.5,31,23,42,2,0,3,35
8426,2817.95,17,36,49,1,1,5,42
8427,4341.75,36,75,34,1,0,10,20
8428,4520.5,34,76,42,4,0,13,27
8429,3681.2,23,60,45,4,1,9,34
8430,3983.25,29,55,44,1,0,6,35
8431,1764.25,9,21,40,3,0,2,37
8432,3577.7,27,39,43,2,1,4,35
8433,3561.75,3,89,42,3,0,15,24
8434,3454.95,18,71,31,3,1,12,14
8435,2894.45,13,72,30,3,1,10,13
8436,4654.2,41,64,35,2,1,6,28
8437,3170.2,24,40,38,4,1,4,32
8438,3947.45,31,57,46,3,1,6,37
8439,3947.75,14,83,35,3,0,14,14
8440,2368.2,6,62,31,4,1,7,18
8441,4351.45,45,63,44,1,1,6,33
8442,2351.5,14,21,44,4,0,2,35
8443,4222,30,77,33,4,0,8,24
8444,4100.45,26,59,41,1,1,7,27
8445,3835.45,24,88,38,1,1,14,21
8446,3198.2,27,43,46,4,1,5,34
8447,1688.75,2,27,39,3,0,4,34
8448,4058.45,30,62,47,3,1,7,35
8449,2439,3,27,49,4,0,4,38
8450,2772.2,2,80,36,2,1,9,24
8451,3942.75,37,53,43,3,0,9,30
8452,4495.45,45,47,42,3,1,4,37
8453,1346.25,1,26,34,1,0,3,27
8454,3620,15,69,35,4,0,6,24
8455,2492.95,5,58,41,1,1,9,26
8456,3449.2,19,44,40,4,1,6,28
8457,3735.75,33,21,48,3,0,2,44
8458,3898,38,40,45,4,0,6,32
